hashname,model,latent_size,max_epochs,seed,lr,weight_decay,encoder_size,file_index,vf_hidden_size,vf_num_layers,output_nonlinearity,heldin_size,heldout_size,alpha,n_heldin,n_heldout,fr_scaling,rect_func,obs_noise,dispersion,state_r2,rate_r2,co-bps,cycle_con,source_table,model_from,normalized_latent_size,high_rate_r2,high_state_r2,high_cobps,high_cycle_con
47849297,node,64,501,0,0.002,0.0,128,21,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.733172595500946,0.9948599934577942,0.2735216915607452,0.8903098702430725,Table_3,NODE,1.0,True,False,True,False
47849297,node,64,501,0,0.002,0.0,128,21,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.733172595500946,0.9948599934577942,0.2735216915607452,0.8903098702430725,Table_3,NODE,1.0,True,False,True,False
ec49fe76,gnode,64,500,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.7449907660484314,0.9932869672775269,0.2727743983268738,0.8629926443099976,Table_3,NODE,1.0,True,False,True,False
ec49fe76,gnode,64,500,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.7449907660484314,0.9932869672775269,0.2727743983268738,0.8629926443099976,Table_3,NODE,1.0,True,False,True,False
f6032dd6,gnode,64,501,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.7517639994621277,0.9944858551025392,0.2730797827243805,0.8640275001525879,Table_3,NODE,1.0,True,False,True,False
f6032dd6,gnode,64,501,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.7517639994621277,0.9944858551025392,0.2730797827243805,0.8640275001525879,Table_3,NODE,1.0,True,False,True,False
0d9116d3,gnode,64,500,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.7233482003211975,0.9934669733047484,0.2733218669891357,0.8403843641281128,Table_3,NODE,1.0,True,False,True,False
0d9116d3,gnode,64,500,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.7233482003211975,0.9934669733047484,0.2733218669891357,0.8403843641281128,Table_3,NODE,1.0,True,False,True,False
a89d9062,gnode,64,501,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.7270020246505737,0.9941365718841552,0.2734605371952057,0.839699387550354,Table_3,NODE,1.0,True,False,True,False
a89d9062,gnode,64,501,0,0.002,0.0,128,21,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.7270020246505737,0.9941365718841552,0.2734605371952057,0.839699387550354,Table_3,NODE,1.0,True,False,True,False
82843c5d,node,64,500,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,,1.0,0.7167409658432007,0.9937776923179626,0.2730638086795807,0.8895408511161804,Table_3,NODE,1.0,True,False,True,False
82843c5d,node,64,500,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,,1.0,0.7167409658432007,0.9937776923179626,0.2730638086795807,0.8895408511161804,Table_3,NODE,1.0,True,False,True,False
f3c6b011,node,64,501,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,,1.0,0.718135416507721,0.9937468767166138,0.2731513977050781,0.8924699425697327,Table_3,NODE,1.0,True,False,True,False
f3c6b011,node,64,501,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,200,300,0.05,200,100,1.0,softplus,,1.0,0.718135416507721,0.9937468767166138,0.2731513977050781,0.8924699425697327,Table_3,NODE,1.0,True,False,True,False
bf935b0b,node,64,500,0,0.002,0.0,128,21,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.7203972935676575,0.994909405708313,0.2731914520263672,0.8839784264564514,Table_3,NODE,1.0,True,False,True,False
bf935b0b,node,64,500,0,0.002,0.0,128,21,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.7203972935676575,0.994909405708313,0.2731914520263672,0.8839784264564514,Table_3,NODE,1.0,True,False,True,False
e3cba591,node,64,501,0,0.002,0.0,128,21,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.7194801568984985,0.9939414262771606,0.2729272544384002,0.8864206075668335,Table_3,NODE,1.0,True,False,True,False
e3cba591,node,64,501,0,0.002,0.0,128,21,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.7194801568984985,0.9939414262771606,0.2729272544384002,0.8864206075668335,Table_3,NODE,1.0,True,False,True,False
