hashname,20250412_PC_gNODE_sweep_latent_size,_max_epochs,_seed,_lr,_weight_decay,_encoder_size,_file_index,_vf_hidden_size,_vf_num_layers,_output_nonlinearity,_heldin_size,_heldout_size,_alpha,_n_heldin,_n_heldout,_fr_scaling,_rect_func,_obs_noise,_dispersion,state_r2,rate_r2,co-bps,cycle_con
822fb8eb,512,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.819209098815918,0.8074111938476562,0.21571983397006989,0.9993273019790649
822fb8eb,512,501,0,0.0001,0.0001,128,10,,,,200,300,,200,100,1.0,softplus,poisson,1.0,0.819209098815918,0.8074111938476562,0.21571983397006989,0.9993273019790649
89b1f3f9,32,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.5771424174308777,0.5979247689247131,0.16099342703819275,0.997658908367157
83df3de8,256,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7795878052711487,0.7896033525466919,0.21061250567436218,0.9992743134498596
599d7410,512,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.8236130475997925,0.6777319312095642,0.17187722027301788,0.9986116290092468
b15058d9,32,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.5788335800170898,0.5988905429840088,0.16122078895568848,0.9976566433906555
eaa8c796,64,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.6255236268043518,0.6329196095466614,0.16692934930324554,0.9984404444694519
d82cf1d3,128,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7142038941383362,0.6856412291526794,0.18102659285068512,0.9864735007286072
b15058d9,32,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.5788335800170898,0.5988905429840088,0.16122078895568848,0.9976566433906555
599d7410,512,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.8236130475997925,0.6777319312095642,0.17187722027301788,0.9986116290092468
89b1f3f9,32,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.5771424174308777,0.5979247689247131,0.16099342703819275,0.997658908367157
eaa8c796,64,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.6255236268043518,0.6329196095466614,0.16692934930324554,0.9984404444694519
83df3de8,256,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7795878052711487,0.7896033525466919,0.21061250567436218,0.9992743134498596
d82cf1d3,128,500,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7142038941383362,0.6856412291526794,0.18102659285068512,0.9864735007286072
33ca4f70,64,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.6250196099281311,0.632673442363739,0.16684046387672424,0.998436689376831
33ca4f70,64,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.6250196099281311,0.632673442363739,0.16684046387672424,0.998436689376831
06a69627,128,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7137065529823303,0.6852730512619019,0.18093238770961761,0.9864397644996643
06a69627,128,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7137065529823303,0.6852730512619019,0.18093238770961761,0.9864397644996643
73cbffdb,256,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7795798182487488,0.7896021008491516,0.21061180531978607,0.9992744326591492
73cbffdb,256,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7795798182487488,0.7896021008491516,0.21061180531978607,0.9992744326591492
a50396c9,512,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.8236170411109924,0.6777324080467224,0.17187722027301788,0.9986116290092468
a50396c9,512,500,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.8236170411109924,0.6777324080467224,0.17187722027301788,0.9986116290092468
f9b9eed0,32,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.21339534223079681,0.16527509689331055,0.0588911697268486,0.9981603622436523
f9b9eed0,32,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.21339534223079681,0.16527509689331055,0.0588911697268486,0.9981603622436523
6496136e,64,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.23482899367809296,0.12847743928432465,0.052072733640670776,0.9988549947738647
6496136e,64,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.23482899367809296,0.12847743928432465,0.052072733640670776,0.9988549947738647
5d123f08,128,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7911256551742554,0.6696863770484924,0.17212936282157898,0.9836610555648804
5d123f08,128,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7911256551742554,0.6696863770484924,0.17212936282157898,0.9836610555648804
39ca03fc,256,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.8328023552894592,0.8024151921272278,0.21178703010082245,0.9990918636322021
39ca03fc,256,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.8328023552894592,0.8024151921272278,0.21178703010082245,0.9990918636322021
5e371ba8,512,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7923997640609741,0.6724146008491516,0.18338535726070404,0.9988802671432495
5e371ba8,512,501,0,0.0001,0.0001,128,10,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,poisson,1.0,0.7923997640609741,0.6724146008491516,0.18338535726070404,0.9988802671432495
3ba4b0a9,32,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.21126672625541687,0.1632980853319168,0.05840316414833069,0.9981620907783508
3ba4b0a9,32,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.21126672625541687,0.1632980853319168,0.05840316414833069,0.9981620907783508
5c1ddcd4,64,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.22110217809677124,0.11608348041772842,0.04875833913683891,0.9988471269607544
5c1ddcd4,64,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.22110217809677124,0.11608348041772842,0.04875833913683891,0.9988471269607544
86e40376,128,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7914543151855469,0.6698855757713318,0.17217770218849182,0.9836652278900146
86e40376,128,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7914543151855469,0.6698855757713318,0.17217770218849182,0.9836652278900146
306365d9,256,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.8328122496604919,0.8024126291275024,0.21178613603115082,0.9990918636322021
306365d9,256,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.8328122496604919,0.8024126291275024,0.21178613603115082,0.9990918636322021
9fe0af8f,512,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7923994064331055,0.6724141836166382,0.18338535726070404,0.9988802671432495
9fe0af8f,512,501,0,0.0001,0.0001,128,10,,,,280,300,,280,20,1.0,softplus,poisson,1.0,0.7923994064331055,0.6724141836166382,0.18338535726070404,0.9988802671432495
